date,eurusd,usdjpy,gbpusd,nzdusd,gbpjpy,eurgbp,eurcad,eursek,eurchf,eurhuf,usdcny,usdhkd,usdsgd,usdinr,usdmxn,usdphp,usdidr,usdthb,usdmyr,usdzar,usdrub
2003-12-01,1.19650137424469,109.16999816894533,1.7185969352722168,0.6442884206771851,187.6300048828125,0.6956999897956848,1.559599995613098,9.015000343322754,1.5525000095367432,267.9599914550781,8.26720142364502,7.764999866485596,1.7216999530792236,45.709999084472656,11.357999801635742,55.470001220703125,8498.400390625,39.88999938964844,3.796799898147583,6.342299938201904,29.700000762939453
2003-12-02,1.2088974714279177,108.7300033569336,1.730313420295715,0.6462035775184631,188.009994506836,0.6980000138282776,1.5670000314712524,9.007800102233888,1.5562000274658203,272.8999938964844,8.26720142364502,7.759399890899658,1.7200000286102295,45.62900161743164,11.289999961853027,55.470001220703125,8486.099609375,39.8489990234375,3.797100067138672,6.295100212097168,29.690000534057617
2003-12-03,1.2122975587844849,108.3000030517578,1.7281005382537842,0.6495193243026733,187.08999633789065,0.7006999850273132,1.575899958610535,8.972000122070312,1.5578999519348145,272.8500061035156,8.26710033416748,7.76039981842041,1.716099977493286,45.54999923706055,11.244999885559082,55.470001220703125,8467.900390625,39.80699920654297,3.7901999950408936,6.192399978637695,29.690000534057617
2003-12-04,1.2080942392349243,108.2699966430664,1.7206965684890747,0.6459113955497742,186.22000122070312,0.7017999887466431,1.582900047302246,8.961000442504883,1.555999994277954,267.04998779296875,8.267000198364258,7.766300201416016,1.7135000228881836,45.54800033569336,11.187999725341797,55.02000045776367,8492.5,39.869998931884766,3.7987000942230233,6.335100173950195,29.68000030517578
2003-12-05,1.2186946868896484,107.62000274658205,1.7331022024154663,0.6451196670532227,185.8800048828125,0.703000009059906,1.5875999927520752,8.943099975585938,1.5504000186920166,268.1499938964844,8.266900062561035,7.759699821472168,1.7139999866485596,45.44900131225586,11.196999549865724,55.25,8469.099609375,39.8129997253418,3.789599895477295,6.220099925994873,29.6200008392334
2003-12-08,1.2220009565353394,107.41000366210938,1.7342143058776855,0.6472073197364807,186.17999267578125,0.7045999765396118,1.5845999717712402,8.939000129699707,1.5484000444412231,268.010009765625,8.26710033416748,7.764699935913086,1.7108999490737915,45.470001220703125,11.20199966430664,55.02000045776367,8492.7001953125,39.81100082397461,3.797499895095825,6.421299934387207,29.540000915527344
2003-12-09,1.2249947786331177,107.08999633789062,1.7454140186309814,0.6487187743186951,186.8099975585937,0.7017999887466431,1.6003999710083008,8.927499771118164,1.5469000339508057,264.8099975585937,8.26710033416748,7.763599872589111,1.712000012397766,45.430999755859375,11.161999702453612,55.02000045776367,8474.2998046875,39.6510009765625,3.792399883270264,6.389599800109863,29.530000686645508
2003-12-10,1.2190959453582764,108.37999725341795,1.739796161651611,0.6485925316810608,188.509994506836,0.7003999948501587,1.5951999425888062,8.955100059509277,1.5471999645233154,263.3500061035156,8.267000198364258,7.762899875640869,1.7139999866485596,45.37099838256836,11.20699977874756,55.150001525878906,8502.2001953125,39.88199996948242,3.807499885559082,6.47760009765625,29.51000022888184
2003-12-11,1.2224042415618896,107.9800033569336,1.7462064027786257,0.644994854927063,188.5200042724609,0.6998000144958496,1.6086000204086304,8.979499816894531,1.5506000518798828,262.25,8.26710033416748,7.76230001449585,1.714100003242493,45.44900131225586,11.109000205993652,55.150001525878906,8442.2001953125,39.527000427246094,3.7811999320983887,6.350599765777588,29.3700008392334
2003-12-12,1.2278977632522583,107.68000030517578,1.747304916381836,0.6488029360771179,188.0599975585937,0.7031000256538391,1.6138999462127686,8.970000267028809,1.5504000186920166,262.2699890136719,8.26710033416748,7.760499954223633,1.7102999687194824,45.422000885009766,11.265000343322754,55.33000183105469,8471.400390625,39.547000885009766,3.801500082015991,6.358699798583984,29.38999938964844
2003-12-15,1.2319974899291992,107.73999786376952,1.747304916381836,0.6474168300628662,188.1600036621093,0.7042999863624573,1.6167000532150269,9.009900093078612,1.5530999898910522,263.3399963378906,8.26720142364502,7.762899875640869,1.7085000276565552,45.46799850463867,11.289600372314451,55.150001525878906,8461.2001953125,39.63999938964844,3.7929000854492174,6.309999942779541,29.3799991607666
2003-12-16,1.2321947813034058,107.51000213623048,1.7542012929916382,0.6506181359291077,188.58999633789065,0.7019000053405762,1.6342999935150146,9.029500007629396,1.551300048828125,263.04998779296875,8.26710033416748,7.762499809265137,1.7062000036239624,45.46799850463867,11.23900032043457,55.2599983215332,8479.2998046875,39.58399963378906,3.8001999855041504,6.36870002746582,29.25
